trade_date,template,threshold,eligible_count,above_count,change_1d,change_5d,ma5,historical_percentile,historical_position
20260401,parabolic_uptrend,0.7,5397,1090,2.0,-11.0,1087.2,0.2546583850931677,低位
20260402,parabolic_uptrend,0.7,5397,1074,-16.0,-12.0,1084.8,0.23839009287925697,低位
20260403,parabolic_uptrend,0.7,5398,1063,-11.0,-21.0,1080.6,0.23765432098765432,低位
20260407,parabolic_uptrend,0.7,5397,1069,6.0,-19.0,1076.8,0.24,低位
20260408,parabolic_uptrend,0.7,5401,1062,-7.0,-26.0,1071.6,0.2361963190184049,低位
20260409,parabolic_uptrend,0.7,5404,1065,3.0,-25.0,1066.6,0.2415902140672783,低位
20260410,parabolic_uptrend,0.7,5405,1073,8.0,-1.0,1066.4,0.24695121951219512,低位
20260413,parabolic_uptrend,0.7,5404,1084,11.0,21.0,1070.6,0.25835866261398177,低位
20260414,parabolic_uptrend,0.7,5406,1103,19.0,34.0,1077.4,0.2818181818181818,低位
20260415,parabolic_uptrend,0.7,5405,1102,-1.0,40.0,1085.4,0.27794561933534745,低位
20260416,parabolic_uptrend,0.7,5406,1099,-3.0,34.0,1092.2,0.2740963855421687,低位
20260417,parabolic_uptrend,0.7,5404,1089,-10.0,16.0,1095.4,0.2672672672672673,低位
20260420,parabolic_uptrend,0.7,5399,1094,5.0,10.0,1097.4,0.27245508982035926,低位
20260421,parabolic_uptrend,0.7,5403,1087,-7.0,-16.0,1094.2,0.25970149253731345,低位
20260422,parabolic_uptrend,0.7,5402,1080,-7.0,-22.0,1089.8,0.24702380952380953,低位
20260423,parabolic_uptrend,0.7,5400,1067,-13.0,-32.0,1083.4,0.23738872403560832,低位
20260424,parabolic_uptrend,0.7,5400,1051,-16.0,-38.0,1075.8,0.22485207100591717,低位
20260427,parabolic_uptrend,0.7,5398,1046,-5.0,-48.0,1066.2,0.22123893805309736,低位
20260428,parabolic_uptrend,0.7,5391,1031,-15.0,-56.0,1055.0,0.22058823529411764,低位
20260429,parabolic_uptrend,0.7,5365,1013,-18.0,-67.0,1041.6,0.21700879765395895,低位
20260430,parabolic_uptrend,0.7,5362,1008,-5.0,-59.0,1029.8,0.21637426900584794,低位
20260506,parabolic_uptrend,0.7,5392,1012,4.0,-39.0,1022.0,0.21865889212827988,低位
20260507,parabolic_uptrend,0.7,5394,997,-15.0,-49.0,1012.2,0.21220930232558138,低位
20260508,parabolic_uptrend,0.7,5392,981,-16.0,-50.0,1002.2,0.20869565217391303,低位
20260511,parabolic_uptrend,0.7,5390,976,-5.0,-37.0,994.8,0.20809248554913296,低位
20260512,parabolic_uptrend,0.7,5390,971,-5.0,-37.0,987.4,0.207492795389049,低位
20260513,parabolic_uptrend,0.7,5394,955,-16.0,-57.0,976.0,0.20114942528735633,低位
20260514,parabolic_uptrend,0.7,5394,945,-10.0,-52.0,965.6,0.20057306590257878,低位
20260515,parabolic_uptrend,0.7,5395,913,-32.0,-68.0,952.0,0.19142857142857142,低位
20260518,parabolic_uptrend,0.7,5397,900,-13.0,-76.0,936.8,0.1908831908831909,低位
20260519,parabolic_uptrend,0.7,5393,877,-23.0,-94.0,918.0,0.1875,低位
20260520,parabolic_uptrend,0.7,5397,874,-3.0,-81.0,901.8,0.18696883852691218,低位
20260521,parabolic_uptrend,0.7,5400,862,-12.0,-83.0,885.2,0.18361581920903955,低位
20260522,parabolic_uptrend,0.7,5399,850,-12.0,-63.0,872.6,0.18309859154929578,低位
20260525,parabolic_uptrend,0.7,5399,843,-7.0,-57.0,861.2,0.18258426966292135,低位
20260526,parabolic_uptrend,0.7,5400,838,-5.0,-39.0,853.4,0.1792717086834734,低位
20260527,parabolic_uptrend,0.7,5400,822,-16.0,-52.0,843.0,0.1787709497206704,低位
20260528,parabolic_uptrend,0.7,5401,814,-8.0,-48.0,833.4,0.17827298050139276,低位
20260529,parabolic_uptrend,0.7,5400,806,-8.0,-44.0,824.6,0.17777777777777778,低位
20260601,parabolic_uptrend,0.7,5405,799,-7.0,-44.0,815.8,0.1745152354570637,低位
20260602,parabolic_uptrend,0.7,5405,794,-5.0,-44.0,807.0,0.17403314917127072,低位
20260603,parabolic_uptrend,0.7,5409,783,-11.0,-39.0,799.2,0.17079889807162535,低位
20260604,parabolic_uptrend,0.7,5410,777,-6.0,-37.0,791.8,0.16758241758241757,低位
20260605,parabolic_uptrend,0.7,5412,786,9.0,-20.0,787.8,0.17534246575342466,低位
20260608,parabolic_uptrend,0.7,5413,779,-7.0,-20.0,783.8,0.16939890710382513,低位
20260609,parabolic_uptrend,0.7,5412,786,7.0,-8.0,782.2,0.17983651226158037,低位
20260610,parabolic_uptrend,0.7,5409,786,0.0,3.0,782.8,0.18206521739130435,低位
20260611,parabolic_uptrend,0.7,5407,777,-9.0,0.0,782.8,0.16802168021680217,低位
20260612,parabolic_uptrend,0.7,5409,777,0.0,-9.0,781.0,0.17027027027027028,低位
20260615,parabolic_uptrend,0.7,5405,774,-3.0,-5.0,780.0,0.16442048517520216,低位
20260616,parabolic_uptrend,0.7,5410,781,7.0,-5.0,779.0,0.18010752688172044,低位
20260617,parabolic_uptrend,0.7,5406,790,9.0,4.0,779.8,0.19571045576407506,低位
20260618,parabolic_uptrend,0.7,5406,802,12.0,25.0,784.8,0.20320855614973263,低位
20260622,parabolic_uptrend,0.7,5409,807,5.0,30.0,790.8,0.21066666666666667,低位
20260623,parabolic_uptrend,0.7,5413,813,6.0,39.0,798.6,0.2127659574468085,低位
20260624,parabolic_uptrend,0.7,5411,811,-2.0,30.0,804.6,0.21220159151193635,低位
20260625,parabolic_uptrend,0.7,5414,813,2.0,23.0,809.2,0.21693121693121692,低位
20260626,parabolic_uptrend,0.7,5415,816,3.0,14.0,812.0,0.22163588390501318,低位
20260629,parabolic_uptrend,0.7,5411,815,-1.0,8.0,813.6,0.22105263157894736,低位
20260630,parabolic_uptrend,0.7,5408,814,-1.0,1.0,813.8,0.2204724409448819,低位
20260701,parabolic_uptrend,0.7,5412,808,-6.0,-3.0,813.2,0.2094240837696335,低位
20260702,parabolic_uptrend,0.7,5416,796,-12.0,-17.0,809.8,0.195822454308094,低位
20260703,parabolic_uptrend,0.7,5416,789,-7.0,-27.0,804.4,0.19010416666666666,低位
20260706,parabolic_uptrend,0.7,5418,781,-8.0,-34.0,797.6,0.17662337662337663,低位
20260707,parabolic_uptrend,0.7,5420,761,-20.0,-53.0,787.0,0.15803108808290156,低位
20260708,parabolic_uptrend,0.7,5420,745,-16.0,-63.0,774.4,0.15503875968992248,低位
20260709,parabolic_uptrend,0.7,5421,742,-3.0,-54.0,763.6,0.15463917525773196,低位
20260710,parabolic_uptrend,0.7,5420,734,-8.0,-55.0,752.6,0.15167095115681234,低位
20260713,parabolic_uptrend,0.7,5423,714,-20.0,-67.0,739.2,0.14871794871794872,低位
20260714,parabolic_uptrend,0.7,5423,707,-7.0,-54.0,728.4,0.1483375959079284,低位
20260715,parabolic_uptrend,0.7,5424,692,-15.0,-53.0,717.8,0.14285714285714285,低位
20260716,parabolic_uptrend,0.7,5425,689,-3.0,-53.0,707.2,0.13994910941475827,低位
20260717,parabolic_uptrend,0.7,5423,643,-46.0,-91.0,689.0,0.12944162436548223,低位
20260720,parabolic_uptrend,0.7,5425,614,-29.0,-100.0,669.0,0.12151898734177215,低位
20260721,parabolic_uptrend,0.7,5426,583,-31.0,-124.0,644.2,0.11363636363636363,低位
20260722,parabolic_uptrend,0.7,5426,566,-17.0,-126.0,619.0,0.08060453400503778,低位
20260723,parabolic_uptrend,0.7,5427,545,-21.0,-144.0,590.2,0.05778894472361809,低位
20260724,parabolic_uptrend,0.7,5426,522,-23.0,-121.0,566.0,0.042606516290726815,低位
20260727,parabolic_uptrend,0.7,5422,505,-17.0,-109.0,544.2,0.0375,低位
20260728,parabolic_uptrend,0.7,5423,489,-16.0,-94.0,525.4,0.007481296758104738,低位
20260729,parabolic_uptrend,0.7,5422,472,-17.0,-94.0,506.6,0.0024875621890547263,低位
20241202,pullback_strengthening,0.7,5334,3476,,,3476.0,1.0,高位
20241203,pullback_strengthening,0.7,5334,3357,-119.0,,3416.5,0.5,中位
20241204,pullback_strengthening,0.7,5333,3113,-244.0,,3315.3333333333335,0.3333333333333333,低位
20241205,pullback_strengthening,0.7,5336,2840,-273.0,,3196.5,0.25,低位
20241206,pullback_strengthening,0.7,5334,2648,-192.0,,3086.8,0.2,低位
20241209,pullback_strengthening,0.7,5333,2451,-197.0,-1025.0,2881.8,0.16666666666666666,低位
20241210,pullback_strengthening,0.7,5336,2267,-184.0,-1090.0,2663.8,0.14285714285714285,低位
20241211,pullback_strengthening,0.7,5336,2085,-182.0,-1028.0,2458.2,0.125,低位
20241212,pullback_strengthening,0.7,5337,1951,-134.0,-889.0,2280.4,0.1111111111111111,低位
20241213,pullback_strengthening,0.7,5336,1863,-88.0,-785.0,2123.4,0.1,低位
20241216,pullback_strengthening,0.7,5340,1794,-69.0,-657.0,1992.0,0.09090909090909091,低位
20241217,pullback_strengthening,0.7,5338,1609,-185.0,-658.0,1860.4,0.08333333333333333,低位
20241218,pullback_strengthening,0.7,5341,1490,-119.0,-595.0,1741.4,0.07692307692307693,低位
20241219,pullback_strengthening,0.7,5340,1430,-60.0,-521.0,1637.2,0.07142857142857142,低位
20241220,pullback_strengthening,0.7,5344,1405,-25.0,-458.0,1545.6,0.06666666666666667,低位
20241223,pullback_strengthening,0.7,5342,1335,-70.0,-459.0,1453.8,0.0625,低位
20241224,pullback_strengthening,0.7,5341,1440,105.0,-169.0,1420.0,0.23529411764705882,低位
20241225,pullback_strengthening,0.7,5338,1326,-114.0,-164.0,1387.2,0.05555555555555555,低位
20241226,pullback_strengthening,0.7,5343,1226,-100.0,-204.0,1346.4,0.05263157894736842,低位
20241227,pullback_strengthening,0.7,5341,1156,-70.0,-249.0,1296.6,0.05,低位
20241230,pullback_strengthening,0.7,5337,1067,-89.0,-268.0,1243.0,0.047619047619047616,低位
20241231,pullback_strengthening,0.7,5341,927,-140.0,-513.0,1140.4,0.045454545454545456,低位
20250102,pullback_strengthening,0.7,5340,848,-79.0,-478.0,1044.8,0.043478260869565216,低位
20250103,pullback_strengthening,0.7,5341,738,-110.0,-488.0,947.2,0.041666666666666664,低位
20250106,pullback_strengthening,0.7,5339,624,-114.0,-532.0,840.8,0.04,低位
20250107,pullback_strengthening,0.7,5342,570,-54.0,-497.0,741.4,0.038461538461538464,低位
20250108,pullback_strengthening,0.7,5342,529,-41.0,-398.0,661.8,0.037037037037037035,低位
20250109,pullback_strengthening,0.7,5345,473,-56.0,-375.0,586.8,0.03571428571428571,低位
20250110,pullback_strengthening,0.7,5345,408,-65.0,-330.0,520.8,0.034482758620689655,低位
20250113,pullback_strengthening,0.7,5344,362,-46.0,-262.0,468.4,0.03333333333333333,低位
20250114,pullback_strengthening,0.7,5349,342,-20.0,-228.0,422.8,0.03225806451612903,低位
20250115,pullback_strengthening,0.7,5349,330,-12.0,-199.0,383.0,0.03125,低位
20250116,pullback_strengthening,0.7,5351,304,-26.0,-169.0,349.2,0.030303030303030304,低位
20250117,pullback_strengthening,0.7,5350,293,-11.0,-115.0,326.2,0.029411764705882353,低位
20250120,pullback_strengthening,0.7,5349,263,-30.0,-99.0,306.4,0.02857142857142857,低位
20250121,pullback_strengthening,0.7,5351,244,-19.0,-98.0,286.8,0.027777777777777776,低位
20250122,pullback_strengthening,0.7,5353,238,-6.0,-92.0,268.4,0.02702702702702703,低位
20250123,pullback_strengthening,0.7,5355,230,-8.0,-74.0,253.6,0.02631578947368421,低位
20250124,pullback_strengthening,0.7,5352,228,-2.0,-65.0,240.6,0.02564102564102564,低位
20250127,pullback_strengthening,0.7,5352,222,-6.0,-41.0,232.4,0.025,低位
20250205,pullback_strengthening,0.7,5354,221,-1.0,-23.0,227.8,0.024390243902439025,低位
20250206,pullback_strengthening,0.7,5354,216,-5.0,-22.0,223.4,0.023809523809523808,低位
20250207,pullback_strengthening,0.7,5355,215,-1.0,-15.0,220.4,0.023255813953488372,低位
20250210,pullback_strengthening,0.7,5356,213,-2.0,-15.0,217.4,0.022727272727272728,低位
20250211,pullback_strengthening,0.7,5355,219,6.0,-3.0,216.8,0.08888888888888889,低位
20250212,pullback_strengthening,0.7,5356,220,1.0,-1.0,216.6,0.10869565217391304,低位
20250213,pullback_strengthening,0.7,5358,214,-6.0,-2.0,216.2,0.0425531914893617,低位
20250214,pullback_strengthening,0.7,5357,211,-3.0,-4.0,215.4,0.020833333333333332,低位
20250217,pullback_strengthening,0.7,5362,220,9.0,7.0,216.8,0.16326530612244897,低位
20250218,pullback_strengthening,0.7,5361,220,0.0,1.0,217.0,0.18,低位
20250219,pullback_strengthening,0.7,5362,232,12.0,12.0,219.4,0.27450980392156865,低位
20250220,pullback_strengthening,0.7,5361,239,7.0,25.0,224.4,0.3076923076923077,低位
20250221,pullback_strengthening,0.7,5363,239,0.0,28.0,230.0,0.32075471698113206,低位
20250224,pullback_strengthening,0.7,5362,255,16.0,35.0,237.0,0.35185185185185186,中位
20250225,pullback_strengthening,0.7,5360,264,9.0,44.0,245.8,0.38181818181818183,中位
20250226,pullback_strengthening,0.7,5361,280,16.0,48.0,255.4,0.39285714285714285,中位
20250227,pullback_strengthening,0.7,5360,304,24.0,65.0,268.4,0.43859649122807015,中位
20250228,pullback_strengthening,0.7,5362,318,14.0,79.0,284.2,0.4482758620689655,中位
20250303,pullback_strengthening,0.7,5359,336,18.0,81.0,300.4,0.4745762711864407,中位
20250304,pullback_strengthening,0.7,5359,377,41.0,113.0,323.0,0.5166666666666667,中位
20250305,pullback_strengthening,0.7,5358,444,67.0,164.0,355.8,0.5409836065573771,中位
20250306,pullback_strengthening,0.7,5357,537,93.0,233.0,402.4,0.5806451612903226,中位
20250307,pullback_strengthening,0.7,5359,665,128.0,347.0,471.8,0.6190476190476191,中位
20250310,pullback_strengthening,0.7,5359,809,144.0,473.0,566.4,0.640625,中位
20250311,pullback_strengthening,0.7,5360,1016,207.0,639.0,694.2,0.676923076923077,高位
20250312,pullback_strengthening,0.7,5359,1229,213.0,785.0,851.2,0.7272727272727273,高位
20250313,pullback_strengthening,0.7,5362,1368,139.0,831.0,1017.4,0.7611940298507462,高位
20250314,pullback_strengthening,0.7,5362,1520,152.0,855.0,1188.4,0.8235294117647058,高位
20250317,pullback_strengthening,0.7,5359,1771,251.0,962.0,1380.8,0.8405797101449275,高位
20250318,pullback_strengthening,0.7,5365,2045,274.0,1029.0,1586.6,0.8857142857142857,高位
20250319,pullback_strengthening,0.7,5362,2176,131.0,947.0,1776.0,0.9014084507042254,高位
20250320,pullback_strengthening,0.7,5363,2311,135.0,943.0,1964.6,0.9166666666666666,高位
20250321,pullback_strengthening,0.7,5364,2337,26.0,817.0,2128.0,0.9178082191780822,高位
20250324,pullback_strengthening,0.7,5363,2439,102.0,668.0,2261.6,0.918918918918919,高位
20250325,pullback_strengthening,0.7,5366,2509,70.0,464.0,2354.4,0.9333333333333333,高位
20250326,pullback_strengthening,0.7,5367,2560,51.0,384.0,2431.2,0.9342105263157895,高位
20250327,pullback_strengthening,0.7,5367,2517,-43.0,206.0,2472.4,0.922077922077922,高位
20250328,pullback_strengthening,0.7,5367,2384,-133.0,47.0,2481.8,0.8717948717948718,高位
20250331,pullback_strengthening,0.7,5369,2201,-183.0,-238.0,2434.2,0.8227848101265823,高位
20250401,pullback_strengthening,0.7,5368,2071,-130.0,-438.0,2346.6,0.7875,高位
20250402,pullback_strengthening,0.7,5369,1968,-103.0,-592.0,2228.2,0.7654320987654321,高位
20250403,pullback_strengthening,0.7,5368,1807,-161.0,-710.0,2086.2,0.7317073170731707,高位
20250407,pullback_strengthening,0.7,5368,1215,-592.0,-1169.0,1852.4,0.5662650602409639,中位
20250408,pullback_strengthening,0.7,5368,901,-314.0,-1300.0,1592.4,0.5119047619047619,中位
20250409,pullback_strengthening,0.7,5370,797,-104.0,-1274.0,1337.6,0.4823529411764706,中位
20250410,pullback_strengthening,0.7,5372,744,-53.0,-1224.0,1092.8,0.47674418604651164,中位
20250411,pullback_strengthening,0.7,5370,672,-72.0,-1135.0,865.8,0.45977011494252873,中位
20250414,pullback_strengthening,0.7,5369,638,-34.0,-577.0,750.4,0.4431818181818182,中位
20250415,pullback_strengthening,0.7,5366,602,-36.0,-299.0,690.6,0.42696629213483145,中位
20250416,pullback_strengthening,0.7,5369,561,-41.0,-236.0,643.4,0.4111111111111111,中位
20250417,pullback_strengthening,0.7,5370,525,-36.0,-219.0,599.6,0.38461538461538464,中位
20250418,pullback_strengthening,0.7,5370,470,-55.0,-202.0,559.2,0.3695652173913043,中位
20250421,pullback_strengthening,0.7,5370,438,-32.0,-200.0,519.2,0.3548387096774194,中位
20250422,pullback_strengthening,0.7,5370,436,-2.0,-166.0,486.0,0.35106382978723405,中位
20250423,pullback_strengthening,0.7,5372,412,-24.0,-149.0,456.2,0.3473684210526316,中位
20250424,pullback_strengthening,0.7,5371,388,-24.0,-137.0,428.8,0.3333333333333333,低位
20250425,pullback_strengthening,0.7,5369,373,-15.0,-97.0,409.4,0.31958762886597936,低位
20250428,pullback_strengthening,0.7,5363,353,-20.0,-85.0,392.4,0.30612244897959184,低位
20250429,pullback_strengthening,0.7,5337,344,-9.0,-92.0,374.0,0.30303030303030304,低位
20250430,pullback_strengthening,0.7,5336,338,-6.0,-74.0,359.2,0.29,低位
20250506,pullback_strengthening,0.7,5362,346,8.0,-42.0,350.8,0.31683168316831684,低位
20250507,pullback_strengthening,0.7,5364,338,-8.0,-35.0,343.8,0.29411764705882354,低位
20250508,pullback_strengthening,0.7,5365,347,9.0,-6.0,342.6,0.3300970873786408,低位
20250509,pullback_strengthening,0.7,5365,345,-2.0,1.0,342.8,0.3173076923076923,低位
20250512,pullback_strengthening,0.7,5365,355,10.0,17.0,346.2,0.3523809523809524,中位
20250513,pullback_strengthening,0.7,5366,353,-2.0,7.0,347.6,0.3490566037735849,中位
20250514,pullback_strengthening,0.7,5366,355,2.0,17.0,351.0,0.3644859813084112,中位
20250515,pullback_strengthening,0.7,5365,345,-10.0,-2.0,350.6,0.3148148148148148,低位
20250516,pullback_strengthening,0.7,5364,346,1.0,1.0,350.8,0.3302752293577982,低位
20250519,pullback_strengthening,0.7,5359,352,6.0,-3.0,350.2,0.34545454545454546,中位
20250520,pullback_strengthening,0.7,5365,369,17.0,16.0,353.4,0.3963963963963964,中位
20250521,pullback_strengthening,0.7,5361,365,-4.0,10.0,355.4,0.39285714285714285,中位
20250522,pullback_strengthening,0.7,5358,361,-4.0,16.0,358.6,0.3805309734513274,中位
20250523,pullback_strengthening,0.7,5362,373,12.0,27.0,364.0,0.42105263157894735,中位
20250526,pullback_strengthening,0.7,5359,382,9.0,30.0,370.0,0.43478260869565216,中位
20250527,pullback_strengthening,0.7,5359,393,11.0,24.0,374.8,0.4482758620689655,中位
20250528,pullback_strengthening,0.7,5357,399,6.0,34.0,381.6,0.452991452991453,中位
20250529,pullback_strengthening,0.7,5359,420,21.0,59.0,393.4,0.4745762711864407,中位
20250530,pullback_strengthening,0.7,5359,464,44.0,91.0,411.6,0.5042016806722689,中位
20250603,pullback_strengthening,0.7,5355,512,48.0,130.0,437.6,0.525,中位
20250604,pullback_strengthening,0.7,5361,565,53.0,172.0,472.0,0.5619834710743802,中位
20250605,pullback_strengthening,0.7,5361,593,28.0,194.0,510.8,0.5737704918032787,中位
20250606,pullback_strengthening,0.7,5364,658,65.0,238.0,558.4,0.6016260162601627,中位
20250609,pullback_strengthening,0.7,5361,747,89.0,283.0,615.0,0.6370967741935484,中位
20250610,pullback_strengthening,0.7,5369,873,126.0,361.0,687.2,0.664,中位
20250611,pullback_strengthening,0.7,5372,985,112.0,420.0,771.2,0.6825396825396826,高位
20250612,pullback_strengthening,0.7,5372,1095,110.0,502.0,871.6,0.7007874015748031,高位
20250613,pullback_strengthening,0.7,5373,1173,78.0,515.0,974.6,0.7109375,高位
20250616,pullback_strengthening,0.7,5376,1248,75.0,501.0,1074.8,0.7364341085271318,高位
20250617,pullback_strengthening,0.7,5382,1360,112.0,487.0,1172.2,0.7538461538461538,高位
20250618,pullback_strengthening,0.7,5384,1425,65.0,440.0,1260.2,0.7709923664122137,高位
20250619,pullback_strengthening,0.7,5384,1466,41.0,371.0,1334.4,0.7878787878787878,高位
20250620,pullback_strengthening,0.7,5384,1508,42.0,335.0,1401.4,0.7969924812030075,高位
20250623,pullback_strengthening,0.7,5379,1560,52.0,312.0,1463.8,0.8059701492537313,高位
20250624,pullback_strengthening,0.7,5384,1689,129.0,329.0,1529.6,0.8148148148148148,高位
20250625,pullback_strengthening,0.7,5385,1821,132.0,396.0,1608.8,0.8382352941176471,高位
20250626,pullback_strengthening,0.7,5387,1867,46.0,401.0,1689.0,0.8467153284671532,高位
20250627,pullback_strengthening,0.7,5383,1815,-52.0,307.0,1750.4,0.8260869565217391,高位
20250630,pullback_strengthening,0.7,5384,1780,-35.0,220.0,1794.4,0.8057553956834532,高位
20250701,pullback_strengthening,0.7,5382,1741,-39.0,52.0,1804.8,0.7928571428571428,高位
20250702,pullback_strengthening,0.7,5382,1694,-47.0,-127.0,1779.4,0.7872340425531915,高位
20250703,pullback_strengthening,0.7,5382,1649,-45.0,-218.0,1735.8,0.7746478873239436,高位
20250704,pullback_strengthening,0.7,5385,1623,-26.0,-192.0,1697.4,0.7692307692307693,高位
20250707,pullback_strengthening,0.7,5384,1615,-8.0,-165.0,1664.4,0.7638888888888888,高位
20250708,pullback_strengthening,0.7,5384,1627,12.0,-114.0,1641.6,0.7724137931034483,高位
20250709,pullback_strengthening,0.7,5387,1577,-50.0,-117.0,1618.2,0.7465753424657534,高位
20250710,pullback_strengthening,0.7,5386,1549,-28.0,-100.0,1598.2,0.7346938775510204,高位
20250711,pullback_strengthening,0.7,5389,1560,11.0,-63.0,1585.6,0.7432432432432432,高位
20250714,pullback_strengthening,0.7,5388,1539,-21.0,-76.0,1570.4,0.7248322147651006,高位
20250715,pullback_strengthening,0.7,5390,1522,-17.0,-105.0,1549.4,0.72,高位
20250716,pullback_strengthening,0.7,5389,1478,-44.0,-99.0,1529.6,0.695364238410596,高位
20250717,pullback_strengthening,0.7,5389,1452,-26.0,-97.0,1510.2,0.6842105263157895,高位
20250718,pullback_strengthening,0.7,5388,1479,27.0,-81.0,1494.0,0.6993464052287581,高位
20250721,pullback_strengthening,0.7,5386,1523,44.0,-16.0,1490.8,0.7272727272727273,高位
20250722,pullback_strengthening,0.7,5384,1576,53.0,54.0,1501.6,0.7548387096774194,高位
20250723,pullback_strengthening,0.7,5386,1586,10.0,108.0,1523.2,0.7628205128205128,高位
20250724,pullback_strengthening,0.7,5385,1647,61.0,195.0,1562.2,0.7898089171974523,高位
20250725,pullback_strengthening,0.7,5387,1759,112.0,280.0,1618.2,0.8164556962025317,高位
20250728,pullback_strengthening,0.7,5388,1887,128.0,364.0,1691.0,0.8679245283018868,高位
20250729,pullback_strengthening,0.7,5393,2034,147.0,458.0,1782.6,0.88125,高位
20250730,pullback_strengthening,0.7,5392,2110,76.0,524.0,1887.4,0.9006211180124224,高位
20250731,pullback_strengthening,0.7,5388,2153,43.0,506.0,1988.6,0.9012345679012346,高位
20250801,pullback_strengthening,0.7,5391,2226,73.0,467.0,2082.0,0.9141104294478528,高位
